Year,Name,Event Type,PDF Link,NIPS Link,Abstract,Bibtex Link,Authors
2016,Theoretical Comparisons of Positive-Unlabeled Learning against Positive-Negative Learning,Poster,https://papers.nips.cc/paper/6354-theoretical-comparisons-of-positive-unlabeled-learning-against-positive-negative-learning.pdf,https://papers.nips.cc/paper/6354-theoretical-comparisons-of-positive-unlabeled-learning-against-positive-negative-learning,In PU learning; a binary classifier is trained from positive (P) and unlabeled (U) data without negative (N) data. Although N data is missing; it sometimes outperforms PN learning (i.e.; ordinary supervised learning). Hitherto; neither theoretical nor experimental analysis has been given to explain this phenomenon. In this paper; we theoretically compare PU (and NU) learning against PN learning based on the upper bounds on estimation errors. We find simple conditions when PU and NU learning are likely to outperform PN learning; and we prove that; in terms of the upper bounds; either PU or NU learning (depending on the class-prior probability and the sizes of P and N data) given infinite U data will improve on PN learning. Our theoretical findings well agree with the experimental results on artificial and benchmark data even when the experimental setup does not match the theoretical assumptions exactly.,https://papers.nips.cc/paper/6354-theoretical-comparisons-of-positive-unlabeled-learning-against-positive-negative-learning/bibtex,Gang Niu; Marthinus Christoffel du Plessis; Tomoya Sakai; Yao Ma; Masashi Sugiyama
2016,Refined Lower Bounds for Adversarial Bandits,Poster,https://papers.nips.cc/paper/6277-refined-lower-bounds-for-adversarial-bandits.pdf,https://papers.nips.cc/paper/6277-refined-lower-bounds-for-adversarial-bandits,We provide new lower bounds on the regret that must be suffered by adversarial bandit algorithms. The new results show that recent upper bounds that either (a) hold with high-probability or (b) depend on the total loss of the best arm or (c) depend on the quadratic variation of the losses; are close to tight. Besides this we prove two impossibility results. First; the existence of a single arm that is optimal in every round cannot improve the regret in the worst case. Second; the regret cannot scale with the effective range of the losses. In contrast; both results are possible in the full-information setting.,https://papers.nips.cc/paper/6277-refined-lower-bounds-for-adversarial-bandits/bibtex,S?bastien Gerchinovitz; Tor Lattimore
2016,Dense Associative Memory for Pattern Recognition,Poster,https://papers.nips.cc/paper/6121-dense-associative-memory-for-pattern-recognition.pdf,https://papers.nips.cc/paper/6121-dense-associative-memory-for-pattern-recognition,A model of associative memory is studied; which stores and reliably retrieves many more patterns than the number of neurons in the network.  We propose a simple duality between this dense associative memory and neural networks commonly used in deep learning. On the associative memory side of this duality; a family of models that smoothly interpolates between two limiting cases can be constructed.  One limit is referred to as the feature-matching mode of pattern recognition; and the other one as the prototype regime. On the deep learning side of the duality; this family corresponds to feedforward neural networks with one hidden layer and various activation functions; which transmit the activities of the visible neurons to the hidden layer. This family of activation functions includes logistics; rectified linear units; and rectified polynomials of higher degrees. The proposed duality makes it possible to apply energy-based intuition from associative memory to analyze computational properties of neural networks with unusual activation functions - the higher rectified polynomials which until now have not been used in deep learning. The utility of the dense memories is illustrated for two test cases: the logical gate XOR and the recognition of handwritten digits from the MNIST data set.,https://papers.nips.cc/paper/6121-dense-associative-memory-for-pattern-recognition/bibtex,Dmitry Krotov; John J. Hopfield
2016,Causal Bandits: Learning Good Interventions via Causal Inference,Poster,https://papers.nips.cc/paper/6195-causal-bandits-learning-good-interventions-via-causal-inference.pdf,https://papers.nips.cc/paper/6195-causal-bandits-learning-good-interventions-via-causal-inference,We study the problem of using causal models to improve the rate at which good interventions can be learned online in a stochastic environment. Our formalism combines multi-arm bandits and causal inference to model a novel type of bandit feedback that is not exploited by existing approaches. We propose a new algorithm that exploits the causal feedback and prove a bound on its simple regret that is strictly better (in all quantities) than algorithms that do not use the additional causal information.,https://papers.nips.cc/paper/6195-causal-bandits-learning-good-interventions-via-causal-inference/bibtex,Finnian Lattimore; Tor Lattimore; Mark D. Reid
2016,Multi-view Anomaly Detection via Robust Probabilistic Latent Variable Models,Poster,https://papers.nips.cc/paper/6456-multi-view-anomaly-detection-via-robust-probabilistic-latent-variable-models.pdf,https://papers.nips.cc/paper/6456-multi-view-anomaly-detection-via-robust-probabilistic-latent-variable-models,We propose probabilistic latent variable models for multi-view anomaly detection; which is the task of finding instances that have inconsistent views given multi-view data. With the proposed model; all views of a non-anomalous instance are assumed to be generated from a single latent vector. On the other hand; an anomalous instance is assumed to have multiple latent vectors; and its different views are generated from different latent vectors. By inferring the number of latent vectors used for each instance with Dirichlet process priors; we obtain multi-view anomaly scores. The proposed model can be seen as a robust extension of probabilistic canonical correlation analysis for noisy multi-view data. We present Bayesian inference procedures for the proposed model based on a stochastic EM algorithm. The effectiveness of the proposed model is demonstrated in terms of performance when detecting multi-view anomalies.,https://papers.nips.cc/paper/6456-multi-view-anomaly-detection-via-robust-probabilistic-latent-variable-models/bibtex,Tomoharu Iwata; Makoto Yamada
2016,Generalized Correspondence-LDA Models (GC-LDA) for Identifying Functional Regions in the Brain,Poster,https://papers.nips.cc/paper/6274-generalized-correspondence-lda-models-gc-lda-for-identifying-functional-regions-in-the-brain.pdf,https://papers.nips.cc/paper/6274-generalized-correspondence-lda-models-gc-lda-for-identifying-functional-regions-in-the-brain,This paper presents Generalized Correspondence-LDA (GC-LDA); a generalization of the Correspondence-LDA model that allows for variable spatial representations to be associated with topics; and increased flexibility in terms of the strength of the correspondence between data types induced by the model. We present three variants of GC-LDA; each of which associates topics with a different spatial representation; and apply them to a corpus of neuroimaging data. In the context of this dataset; each topic corresponds to a functional brain region; where the region's spatial extent is captured by a probability distribution over neural activity; and the region's cognitive function is captured by a probability distribution over linguistic terms. We illustrate the qualitative improvements offered by GC-LDA in terms of the types of topics extracted with alternative spatial representations; as well as the model's ability to incorporate a-priori knowledge from the neuroimaging literature. We furthermore demonstrate that the novel features of GC-LDA improve predictions for missing data.,https://papers.nips.cc/paper/6274-generalized-correspondence-lda-models-gc-lda-for-identifying-functional-regions-in-the-brain/bibtex,Timothy Rubin; Oluwasanmi O. Koyejo; Michael N. Jones; Tal Yarkoni
2016,Regularization With Stochastic Transformations and Perturbations for Deep Semi-Supervised Learning,Poster,https://papers.nips.cc/paper/6333-regularization-with-stochastic-transformations-and-perturbations-for-deep-semi-supervised-learning.pdf,https://papers.nips.cc/paper/6333-regularization-with-stochastic-transformations-and-perturbations-for-deep-semi-supervised-learning,Effective convolutional neural networks are trained on large sets of labeled data. However; creating large labeled datasets is a very costly and time-consuming task. Semi-supervised learning uses unlabeled data to train a model with higher accuracy when there is a limited set of labeled data available. In this paper; we consider the problem of semi-supervised learning with convolutional neural networks. Techniques such as randomized data augmentation; dropout and random max-pooling provide better generalization and stability for classifiers that are trained using gradient descent. Multiple passes of an individual sample through the network might lead to different predictions due to the non-deterministic behavior of these techniques. We propose an unsupervised loss function that takes advantage of the stochastic nature of these methods and minimizes the difference between the predictions of multiple passes of a training sample through the network. We evaluate the proposed method on several benchmark datasets.,https://papers.nips.cc/paper/6333-regularization-with-stochastic-transformations-and-perturbations-for-deep-semi-supervised-learning/bibtex,Mehdi Sajjadi; Mehran Javanmardi; Tolga Tasdizen
2016,Variance Reduction in Stochastic Gradient Langevin Dynamics,Poster,https://papers.nips.cc/paper/6293-variance-reduction-in-stochastic-gradient-langevin-dynamics.pdf,https://papers.nips.cc/paper/6293-variance-reduction-in-stochastic-gradient-langevin-dynamics,Stochastic gradient-based Monte Carlo methods such as stochastic gradient Langevin dynamics are useful tools for posterior inference on large scale datasets in many machine learning applications. These methods scale to large datasets by using noisy gradients calculated using a mini-batch or subset of the dataset. However; the high variance inherent in these noisy gradients degrades performance and leads to slower mixing. In this paper; we present techniques for reducing variance in stochastic gradient Langevin dynamics; yielding novel  stochastic Monte Carlo methods that improve performance by reducing the variance in the stochastic gradient. We show that our proposed method has better theoretical guarantees on convergence rate than stochastic Langevin dynamics. This is complemented by impressive empirical results obtained on  a variety of real world datasets; and on four different machine learning tasks (regression; classification; independent component analysis and mixture modeling). These theoretical and empirical contributions combine to make a compelling case for using variance reduction in stochastic Monte Carlo methods.,https://papers.nips.cc/paper/6293-variance-reduction-in-stochastic-gradient-langevin-dynamics/bibtex,Kumar Avinava Dubey; Sashank J. Reddi; Sinead A. Williamson; Barnabas Poczos; Alexander J. Smola; Eric P. Xing
2016,Solving Marginal MAP Problems with NP Oracles and Parity Constraints,Poster,https://papers.nips.cc/paper/6462-solving-marginal-map-problems-with-np-oracles-and-parity-constraints.pdf,https://papers.nips.cc/paper/6462-solving-marginal-map-problems-with-np-oracles-and-parity-constraints,Arising from many applications at the intersection of decision-making and machine learning; Marginal Maximum A Posteriori (Marginal MAP) problems unify the two main classes of inference; namely maximization (optimization) and marginal inference (counting); and are believed to have higher complexity than both of them. We propose XOR_MMAP; a novel approach to solve the Marginal MAP problem; which represents the intractable counting subproblem with queries to NP oracles; subject to additional parity constraints. XOR_MMAP provides a constant factor approximation to the Marginal MAP problem; by encoding it as a single optimization in a  polynomial size of the original problem. We evaluate our approach in several machine learning and decision-making applications; and show that our approach outperforms several state-of-the-art Marginal MAP solvers.,https://papers.nips.cc/paper/6462-solving-marginal-map-problems-with-np-oracles-and-parity-constraints/bibtex,Yexiang Xue; Zhiyuan Li; Stefano Ermon; Carla P. Gomes; Bart Selman
2016,Proximal Stochastic Methods for Nonsmooth Nonconvex Finite-Sum Optimization,Poster,https://papers.nips.cc/paper/6116-proximal-stochastic-methods-for-nonsmooth-nonconvex-finite-sum-optimization.pdf,https://papers.nips.cc/paper/6116-proximal-stochastic-methods-for-nonsmooth-nonconvex-finite-sum-optimization,We analyze stochastic algorithms for optimizing nonconvex; nonsmooth finite-sum problems; where the nonsmooth part is convex.  Surprisingly; unlike the smooth case; our knowledge of this fundamental problem is very limited. For example; it is not known whether the proximal stochastic gradient method with constant minibatch converges to a stationary point. To tackle this issue; we develop fast stochastic algorithms that provably converge to a stationary point for constant minibatches. Furthermore; using a variant of these algorithms; we obtain provably faster convergence than batch proximal gradient descent. Our results are based on the recent variance reduction techniques for convex optimization but with a novel analysis for handling nonconvex and nonsmooth functions. We also prove global linear convergence rate for an interesting subclass of nonsmooth nonconvex functions; which subsumes several recent works.,https://papers.nips.cc/paper/6116-proximal-stochastic-methods-for-nonsmooth-nonconvex-finite-sum-optimization/bibtex,Sashank J. Reddi; Suvrit Sra; Barnabas Poczos; Alexander J. Smola
2016,Density Estimation via Discrepancy Based Adaptive Sequential Partition,Poster,https://papers.nips.cc/paper/6217-density-estimation-via-discrepancy-based-adaptive-sequential-partition.pdf,https://papers.nips.cc/paper/6217-density-estimation-via-discrepancy-based-adaptive-sequential-partition,Given $iid$ observations from an unknown continuous distribution defined on some domain $\Omega$; we propose a nonparametric method to learn a piecewise constant function to approximate the underlying probability density function. Our density estimate is a piecewise constant function defined on a binary partition of $\Omega$.  The key ingredient of the algorithm is to use discrepancy; a concept originates from Quasi Monte Carlo analysis; to control the partition process. The resulting algorithm is simple; efficient; and has  provable convergence rate. We demonstrate empirically its efficiency as a density estimation method. We also show how it can be utilized to find good initializations for k-means.,https://papers.nips.cc/paper/6217-density-estimation-via-discrepancy-based-adaptive-sequential-partition/bibtex,Dangna Li; Kun Yang; Wing Hung Wong
2016,VIME: Variational Information Maximizing Exploration,Poster,https://papers.nips.cc/paper/6591-vime-variational-information-maximizing-exploration.pdf,https://papers.nips.cc/paper/6591-vime-variational-information-maximizing-exploration,Scalable and effective exploration remains a key challenge in reinforcement learning (RL). While there are methods with optimality guarantees in the setting of discrete state and action spaces; these methods cannot be applied in high-dimensional deep RL scenarios. As such; most contemporary RL relies on simple heuristics such as epsilon-greedy exploration or adding Gaussian noise to the controls. This paper introduces Variational Information Maximizing Exploration (VIME); an exploration strategy based on maximization of information gain about the agent's belief of environment dynamics. We propose a practical implementation; using variational inference in Bayesian neural networks which efficiently handles continuous state and action spaces. VIME modifies the MDP reward function; and can be applied with several different underlying RL algorithms. We demonstrate that VIME achieves significantly better performance compared to heuristic exploration methods across a variety of continuous control tasks and algorithms; including tasks with very sparse rewards.,https://papers.nips.cc/paper/6591-vime-variational-information-maximizing-exploration/bibtex,Rein Houthooft; Xi Chen; Xi Chen; Yan Duan; John Schulman; Filip De Turck; Pieter Abbeel
2016,How Deep is the Feature Analysis underlying Rapid Visual Categorization?,Poster,https://papers.nips.cc/paper/6218-how-deep-is-the-feature-analysis-underlying-rapid-visual-categorization.pdf,https://papers.nips.cc/paper/6218-how-deep-is-the-feature-analysis-underlying-rapid-visual-categorization,Rapid categorization paradigms have a long history in experimental psychology: Characterized by short presentation times and speeded behavioral responses; these tasks highlight the efficiency with which our visual system processes natural object categories. Previous studies have shown that feed-forward hierarchical models of the visual cortex provide a good fit to human visual decisions. At the same time; recent work in computer vision has demonstrated significant gains in object recognition accuracy with increasingly deep hierarchical architectures. But it is unclear how well these models account for human visual decisions and what they may reveal about the underlying brain processes.      We have conducted a large-scale psychophysics study to assess the correlation between computational models and human behavioral responses on a rapid animal vs. non-animal categorization task. We considered visual representations of varying complexity by analyzing the output of different stages of processing in three state-of-the-art deep networks. We found that recognition accuracy increases with higher stages of visual processing (higher level stages indeed outperforming human participants on the same task) but that human decisions agree best with predictions from intermediate stages.       Overall; these results suggest that human participants may rely on visual features of intermediate complexity and that the complexity of visual representations afforded by modern deep network models may exceed the complexity of those used by human participants during rapid categorization.,https://papers.nips.cc/paper/6218-how-deep-is-the-feature-analysis-underlying-rapid-visual-categorization/bibtex,Sven Eberhardt; Jonah G. Cader; Thomas Serre
2016,Doubly Convolutional Neural Networks,Poster,https://papers.nips.cc/paper/6340-doubly-convolutional-neural-networks.pdf,https://papers.nips.cc/paper/6340-doubly-convolutional-neural-networks,Building large models with parameter sharing accounts for most of the success of deep convolutional neural networks (CNNs). In this paper; we propose doubly convolutional neural networks (DCNNs); which significantly improve the performance of CNNs by further exploring this idea. In stead of allocating a set of convolutional filters that are independently learned; a DCNN maintains groups of filters where filters within each group are translated versions of each other. Practically; a DCNN can be easily implemented by a two-step convolution procedure; which is supported by most modern deep learning libraries. We perform extensive experiments on three image classification benchmarks: CIFAR-10; CIFAR-100 and ImageNet; and show that DCNNs consistently outperform other competing architectures. We have also verified that replacing a convolutional layer with a doubly convolutional layer at any depth of a CNN can improve its performance. Moreover; various design choices of DCNNs are demonstrated; which shows that DCNN can serve the dual purpose of building more accurate models and/or reducing the memory footprint without sacrificing the accuracy.,https://papers.nips.cc/paper/6340-doubly-convolutional-neural-networks/bibtex,Shuangfei Zhai; Yu Cheng; Zhongfei (Mark) Zhang; Weining Lu
2016,A Multi-Batch L-BFGS Method for Machine Learning,Poster,https://papers.nips.cc/paper/6145-a-multi-batch-l-bfgs-method-for-machine-learning.pdf,https://papers.nips.cc/paper/6145-a-multi-batch-l-bfgs-method-for-machine-learning,The question of how to parallelize the stochastic gradient descent (SGD) method has received much attention in the literature. In this paper; we focus instead on batch methods that use a sizeable fraction of the training set at each iteration to facilitate parallelism; and that employ second-order information. In order to improve the learning process; we follow a multi-batch approach in which the batch changes at each iteration. This can cause difficulties because L-BFGS employs gradient differences to update the Hessian approximations; and when these gradients are computed using different data points the process can be unstable. This paper shows how to perform stable quasi-Newton updating in the multi-batch setting; illustrates the behavior of the algorithm in a distributed computing platform; and studies its convergence properties for both the convex and nonconvex cases.,https://papers.nips.cc/paper/6145-a-multi-batch-l-bfgs-method-for-machine-learning/bibtex,Albert S. Berahas; Jorge Nocedal; Martin Takac
2016,Direct Feedback Alignment Provides Learning in Deep Neural Networks,Poster,https://papers.nips.cc/paper/6441-direct-feedback-alignment-provides-learning-in-deep-neural-networks.pdf,https://papers.nips.cc/paper/6441-direct-feedback-alignment-provides-learning-in-deep-neural-networks,Artificial neural networks are most commonly trained with the back-propagation algorithm; where the gradient for learning is provided by back-propagating the error; layer by layer; from the output layer to the hidden layers. A recently discovered method called feedback-alignment shows that the weights used for propagating the error backward don't have to be symmetric with the weights used for propagation the activation forward. In fact; random feedback weights work evenly well; because the network learns how to make the feedback useful. In this work; the feedback alignment principle is used for training hidden layers more independently from the rest of the network; and from a zero initial condition. The error is propagated through fixed random feedback connections directly from the output layer to each hidden layer. This simple method is able to achieve zero training error even in convolutional networks and very deep networks; completely without error back-propagation. The method is a step towards biologically plausible machine learning because the error signal is almost local; and no symmetric or reciprocal weights are required. Experiments show that the test performance on MNIST and CIFAR is almost as good as those obtained with back-propagation for fully connected networks. If combined with dropout; the method achieves 1.45% error on the permutation invariant MNIST task.,https://papers.nips.cc/paper/6441-direct-feedback-alignment-provides-learning-in-deep-neural-networks/bibtex,Arild N?kland
2016,R?nyi Divergence Variational Inference,Poster,https://papers.nips.cc/paper/6208-renyi-divergence-variational-inference.pdf,https://papers.nips.cc/paper/6208-renyi-divergence-variational-inference,This paper introduces the variational R?nyi bound (VR) that extends traditional variational inference to R?nyi's alpha-divergences. This new family of variational methods unifies a number of existing approaches; and enables a smooth interpolation from the evidence lower-bound to the log (marginal) likelihood that is controlled by the value of alpha that parametrises the divergence. The reparameterization trick; Monte Carlo approximation and stochastic optimisation methods are deployed to obtain a tractable and unified framework for optimisation. We further consider negative alpha values and propose a novel variational inference method as a new special case in the proposed framework. Experiments on Bayesian neural networks and variational auto-encoders demonstrate the wide applicability of the VR bound.,https://papers.nips.cc/paper/6208-renyi-divergence-variational-inference/bibtex,Yingzhen Li; Richard E. Turner
2016,A Theoretically Grounded Application of Dropout in Recurrent Neural Networks,Poster,https://papers.nips.cc/paper/6241-a-theoretically-grounded-application-of-dropout-in-recurrent-neural-networks.pdf,https://papers.nips.cc/paper/6241-a-theoretically-grounded-application-of-dropout-in-recurrent-neural-networks,Recurrent neural networks (RNNs) stand at the forefront of many recent developments in deep learning. Yet a major difficulty with these models is their tendency to overfit; with dropout shown to fail when applied to recurrent layers. Recent results at the intersection of Bayesian modelling and deep learning offer a Bayesian interpretation of common deep learning techniques such as dropout. This grounding of dropout in approximate Bayesian inference suggests an extension of the theoretical results; offering insights into the use of dropout with RNN models. We apply this new variational inference based dropout technique in LSTM and GRU models; assessing it on language modelling and sentiment analysis tasks. The new approach outperforms existing techniques; and to the best of our knowledge improves on the single model state-of-the-art in language modelling with the Penn Treebank (73.4 test perplexity). This extends our arsenal of variational tools in deep learning.,https://papers.nips.cc/paper/6241-a-theoretically-grounded-application-of-dropout-in-recurrent-neural-networks/bibtex,Yarin Gal; Zoubin Ghahramani
2016,Semiparametric Differential Graph Models,Poster,https://papers.nips.cc/paper/6529-semiparametric-differential-graph-models.pdf,https://papers.nips.cc/paper/6529-semiparametric-differential-graph-models,In many cases of network analysis; it is more attractive to study how a network varies under  different conditions than an individual static network. We propose a novel graphical model; namely Latent Differential Graph Model; where the networks under two different conditions are represented by two semiparametric elliptical distributions respectively; and the variation of these two networks (i.e.; differential graph) is characterized by the difference between their latent precision matrices. We propose an estimator for the differential graph based on quasi likelihood maximization with nonconvex regularization. We show that our estimator attains a faster statistical rate in parameter estimation than the state-of-the-art methods; and enjoys oracle property under mild conditions. Thorough experiments on both synthetic and real world data support our theory.,https://papers.nips.cc/paper/6529-semiparametric-differential-graph-models/bibtex,Pan Xu; Quanquan Gu
2016,Linear-Memory and Decomposition-Invariant Linearly Convergent Conditional Gradient Algorithm for Structured Polytopes,Poster,https://papers.nips.cc/paper/6115-linear-memory-and-decomposition-invariant-linearly-convergent-conditional-gradient-algorithm-for-structured-polytopes.pdf,https://papers.nips.cc/paper/6115-linear-memory-and-decomposition-invariant-linearly-convergent-conditional-gradient-algorithm-for-structured-polytopes,Recently; several works have shown that natural modifications of the classical conditional gradient method (aka Frank-Wolfe algorithm) for constrained convex optimization; provably converge with a linear rate when the feasible set is a polytope; and the objective is smooth and strongly-convex. However; all of these results suffer from two significant shortcomings: i) large memory requirement due to the need to store an explicit convex decomposition of the current iterate; and as a consequence; large running-time overhead per iteration ii) the worst case convergence rate depends unfavorably on the dimension In this work we present a new conditional gradient variant and a corresponding analysis that improves on both of the above shortcomings. In particular; both memory and computation overheads are only linear in the dimension; and in addition; in case the optimal solution is sparse; the new convergence rate replaces a factor which is at least linear in the dimension in previous works; with a linear dependence on the number of non-zeros in the optimal solution At the heart of our method; and corresponding analysis; is a novel way to compute decomposition-invariant away-steps. While our theoretical guarantees do not apply to any polytope; they apply to several important structured polytopes that capture central concepts such as paths in graphs; perfect matchings in bipartite graphs; marginal distributions that arise in structured prediction tasks; and more. Our theoretical findings are complemented by empirical evidence that shows that our method delivers state-of-the-art performance.,https://papers.nips.cc/paper/6115-linear-memory-and-decomposition-invariant-linearly-convergent-conditional-gradient-algorithm-for-structured-polytopes/bibtex,Dan Garber; Dan Garber; Ofer Meshi
2016,Safe and Efficient Off-Policy Reinforcement Learning,Poster,https://papers.nips.cc/paper/6538-safe-and-efficient-off-policy-reinforcement-learning.pdf,https://papers.nips.cc/paper/6538-safe-and-efficient-off-policy-reinforcement-learning,In this work; we take a fresh look at some old and new algorithms for off-policy; return-based reinforcement learning. Expressing these in a common form; we derive a novel algorithm; Retrace(lambda); with three desired properties: (1) it has low variance; (2) it safely uses samples collected from any behaviour policy; whatever its degree of "off-policyness"; and (3) it is efficient as it makes the best use of samples collected from near on-policy behaviour policies. We analyse the contractive nature of the related operator under both off-policy policy evaluation and control settings and derive online sample-based algorithms. We believe this is the first return-based off-policy control algorithm converging a.s. to Q* without the GLIE assumption (Greedy in the Limit with Infinite Exploration). As a corollary; we prove the convergence of Watkins' Q(lambda); which was  an open problem since 1989. We illustrate the benefits of Retrace(lambda) on a standard suite of Atari 2600 games.,https://papers.nips.cc/paper/6538-safe-and-efficient-off-policy-reinforcement-learning/bibtex,Remi Munos; Tom Stepleton; Anna Harutyunyan; Marc Bellemare
2016,Fast ?-free Inference of Simulation Models with Bayesian Conditional Density Estimation,Poster,https://papers.nips.cc/paper/6084-fast-free-inference-of-simulation-models-with-bayesian-conditional-density-estimation.pdf,https://papers.nips.cc/paper/6084-fast-free-inference-of-simulation-models-with-bayesian-conditional-density-estimation,Many statistical models can be simulated forwards but have intractable likelihoods. Approximate Bayesian Computation (ABC) methods are used to infer properties of these models from data. Traditionally these methods approximate the posterior over parameters by conditioning on data being inside an ?-ball around the observed data; which is only correct in the limit ??0. Monte Carlo methods can then draw samples from the approximate posterior to approximate predictions or error bars on parameters. These algorithms critically slow down as ??0; and in practice draw samples from a broader distribution than the posterior. We propose a new approach to likelihood-free inference based on Bayesian conditional density estimation. Preliminary inferences based on limited simulation data are used to guide later simulations. In some cases; learning an accurate parametric representation of the entire true posterior distribution requires fewer model simulations than Monte Carlo ABC methods need to produce a single sample from an approximate posterior.,https://papers.nips.cc/paper/6084-fast-free-inference-of-simulation-models-with-bayesian-conditional-density-estimation/bibtex,George Papamakarios; Iain Murray
2016,An algorithm for L1 nearest neighbor search via monotonic embedding,Poster,https://papers.nips.cc/paper/6227-an-algorithm-for-l1-nearest-neighbor-search-via-monotonic-embedding.pdf,https://papers.nips.cc/paper/6227-an-algorithm-for-l1-nearest-neighbor-search-via-monotonic-embedding,Fast algorithms for nearest neighbor (NN) search have in large part focused on L2 distance. Here we develop an approach for L1 distance that begins with an explicit and exact embedding of the points into L2. We show how this embedding can efficiently be combined with random projection methods for L2 NN search; such as locality-sensitive hashing or random projection trees. We rigorously establish the correctness of the methodology and show by experimentation that it is competitive in practice with available alternatives.,https://papers.nips.cc/paper/6227-an-algorithm-for-l1-nearest-neighbor-search-via-monotonic-embedding/bibtex,Xinan Wang; Sanjoy Dasgupta
2016,Efficient Nonparametric Smoothness Estimation,Poster,https://papers.nips.cc/paper/6369-efficient-nonparametric-smoothness-estimation.pdf,https://papers.nips.cc/paper/6369-efficient-nonparametric-smoothness-estimation,Sobolev quantities (norms; inner products; and distances) of probability density functions are important in the theory of nonparametric statistics; but have rarely been used in practice; partly due to a lack of practical estimators. They also include; as special cases; L^2 quantities which are used in many applications. We propose and analyze a family of estimators for Sobolev quantities of unknown probability density functions. We bound the finite-sample bias and variance of our estimators; finding that they are generally minimax rate-optimal. Our estimators are significantly more computationally tractable than previous estimators; and exhibit a statistical/computational trade-off allowing them to adapt to computational constraints. We also draw theoretical connections to recent work on fast two-sample testing and empirically validate our estimators on synthetic data.,https://papers.nips.cc/paper/6369-efficient-nonparametric-smoothness-estimation/bibtex,Shashank Singh; Simon S. Du; Barnabas Poczos
2016,Gaussian Process Bandit Optimisation with Multi-fidelity Evaluations,Poster,https://papers.nips.cc/paper/6118-gaussian-process-bandit-optimisation-with-multi-fidelity-evaluations.pdf,https://papers.nips.cc/paper/6118-gaussian-process-bandit-optimisation-with-multi-fidelity-evaluations,In many scientific and engineering applications; we are tasked with the optimisation of an expensive to evaluate black box function $\func$. Traditional methods for this problem assume just the availability of this single function. However; in many cases; cheap approximations to $\func$ may be obtainable. For example; the expensive real world behaviour of a robot can be approximated by a cheap computer simulation. We can use these approximations to eliminate low function value regions cheaply and use the expensive evaluations of $\func$ in a small but promising region and speedily identify the optimum. We formalise this task as a \emph{multi-fidelity} bandit problem where the target function and its approximations are sampled from a Gaussian process. We develop \mfgpucb; a novel method based on upper confidence bound techniques. In our theoretical analysis we demonstrate that it exhibits precisely the above behaviour; and achieves better regret than strategies which ignore multi-fidelity information. \mfgpucbs outperforms such naive strategies and other multi-fidelity methods  on several synthetic and real experiments.,https://papers.nips.cc/paper/6118-gaussian-process-bandit-optimisation-with-multi-fidelity-evaluations/bibtex,Kirthevasan Kandasamy; Gautam Dasarathy; Junier B. Oliva; Jeff Schneider; Barnabas Poczos
2016,LazySVD: Even Faster SVD Decomposition Yet Without Agonizing Pain,Poster,https://papers.nips.cc/paper/6507-lazysvd-even-faster-svd-decomposition-yet-without-agonizing-pain.pdf,https://papers.nips.cc/paper/6507-lazysvd-even-faster-svd-decomposition-yet-without-agonizing-pain,We study k-SVD that is to obtain the first k singular vectors of a matrix A. Recently; a few breakthroughs have been discovered on k-SVD: Musco and Musco [1] proved the first gap-free convergence result using the block Krylov method; Shamir [2] discovered the first variance-reduction stochastic method; and Bhojanapalli et al. [3] provided the fastest $O(\mathsf{nnz}(A) + \mathsf{poly}(1/\varepsilon))$-time algorithm using alternating minimization.      In this paper; we put forward a new and simple LazySVD framework to improve the above breakthroughs. This framework leads to a faster gap-free method outperforming [1]; and the first accelerated and stochastic method outperforming [2]. In the $O(\mathsf{nnz}(A) + \mathsf{poly}(1/\varepsilon))$ running-time regime; LazySVD outperforms [3] in certain parameter regimes without even using alternating minimization.,https://papers.nips.cc/paper/6507-lazysvd-even-faster-svd-decomposition-yet-without-agonizing-pain/bibtex,Zeyuan Allen-Zhu; Yuanzhi Li
2016,PerforatedCNNs: Acceleration through Elimination of Redundant Convolutions,Poster,https://papers.nips.cc/paper/6463-perforatedcnns-acceleration-through-elimination-of-redundant-convolutions.pdf,https://papers.nips.cc/paper/6463-perforatedcnns-acceleration-through-elimination-of-redundant-convolutions,We propose a novel approach to reduce the computational cost of evaluation of convolutional neural networks; a factor that has hindered their deployment in low-power devices such as mobile phones. Inspired by the loop perforation technique from source code optimization; we speed up the bottleneck convolutional layers by skipping their evaluation in some of the spatial positions. We propose and analyze several strategies of choosing these positions. We demonstrate that perforation can accelerate modern convolutional networks such as AlexNet and VGG-16 by a factor of 2x - 4x. Additionally; we show that perforation is complementary to the recently proposed acceleration method of Zhang et al.,https://papers.nips.cc/paper/6463-perforatedcnns-acceleration-through-elimination-of-redundant-convolutions/bibtex,Mikhail Figurnov; Aizhan Ibraimova; Dmitry P. Vetrov; Pushmeet Kohli
